"Monitoring Point ID","Monitoring Point Name",Latitude,Longitude,"Located on Feature Name","Located on Type","Drainage Region Name","Feature Reference Code","Monitoring Active","Monitoring Variable","Measuring Unit","Number of Analyses","First Analyses","Last Analyses"
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,ASAR-Diss-Water,null,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,CORR-Diss-Water,null,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,Ca-Diss-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,Cl-Diss-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,DMS-Tot-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,EC-Phys-Water,mS/m,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,F-Diss-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,HARD-Mg-Calc-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,HARD-Tot-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,K-Diss-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,LANGL-Index-Water,null,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,Mg-Diss-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,NH3(25)-Union-Diss-W,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,NH4-N-Diss-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,NO3+NO2-N-Diss-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,Na-Diss-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,PO4-P-Diss-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,RYZNAR-Index-Water,null,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,SAR-Diss-Water,null,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,SO4-Diss-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,Si-Diss-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,TAL-Diss-Water,mg/L,1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,pH-Diss-Water,"pH units",1,1990-05-15,1990-05-15
101022,"TWEEFONTEIN (DUP NAME 6700)",-25.541667,25.95,,,A10A,,No,pHs-Calc-Water,null,1,1990-05-15,1990-05-15
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,ASAR-Diss-Water,null,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,CORR-Diss-Water,null,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,Ca-Diss-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,Cl-Diss-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,DMS-Tot-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,EC-Phys-Water,mS/m,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,F-Diss-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,HARD-Mg-Calc-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,HARD-Tot-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,K-Diss-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,LANGL-Index-Water,null,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,Mg-Diss-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,NH3(25)-Union-Diss-W,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,NH4-N-Diss-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,NO3+NO2-N-Diss-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,Na-Diss-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,PO4-P-Diss-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,RYZNAR-Index-Water,null,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,SAR-Diss-Water,null,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,SO4-Diss-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,Si-Diss-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,TAL-Diss-Water,mg/L,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,TEMP-Phys-Water,°C,1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,pH-Diss-Water,"pH units",1,1997-10-02,1997-10-02
101553,"TWEEFONTEIN (DUP NAME 7025)",-25.545,25.939444,,,A10A,,No,pHs-Calc-Water,null,1,1997-10-02,1997-10-02
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,ASAR-Diss-Water,null,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Al-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,As-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,B-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Ba-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,CORR-Diss-Water,null,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Ca-Diss-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Cd-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Cl-Diss-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Cr-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Cu-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,DMS-Tot-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,EC-Phys-Water,mS/m,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,F-Diss-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Fe-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,HARD-Mg-Calc-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,HARD-Tot-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,K-Diss-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,LANGL-Index-Water,null,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Mg-Diss-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Mn-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Mo-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,NH3(25)-Union-Diss-W,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,NH4-N-Diss-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,NO3+NO2-N-Diss-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Na-Diss-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Ni-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,PO4-P-Diss-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Pb-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,RYZNAR-Index-Water,null,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,SAR-Diss-Water,null,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,SO4-Diss-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,SO4Ion/MajAnions-Wat,null,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,SO4Ion/TotAnions-Wat,null,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Si-Diss-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Sr-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,TAL-Diss-Water,mg/L,5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,V-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,Zn-Diss-Water,mg/L,1,2003-11-25,2003-11-25
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,pH-Diss-Water,"pH units",5,2003-04-16,2008-02-08
1000004210,"STINKHOUTBOOM - G045366#RF",-25.524722,25.919444,,,A10A,,No,pHs-Calc-Water,null,5,2003-04-16,2008-02-08
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,ASAR-Diss-Water,null,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,CORR-Diss-Water,null,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,Ca-Diss-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,Cl-Diss-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,DMS-Tot-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,EC-Phys-Water,mS/m,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,F-Diss-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,HARD-Mg-Calc-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,HARD-Tot-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,K-Diss-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,LANGL-Index-Water,null,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,Mg-Diss-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,NH3(25)-Union-Diss-W,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,NH4-N-Diss-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,NO3+NO2-N-Diss-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,Na-Diss-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,PO4-P-Diss-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,RYZNAR-Index-Water,null,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,SAR-Diss-Water,null,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,SO4-Diss-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,Si-Diss-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,TAL-Diss-Water,mg/L,1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,pH-Diss-Water,"pH units",1,1988-08-24,1988-08-24
95419,WILLOWPARK,-25.509722,25.97,"WILLOWPARK                                                                                          ",Borehole,A10A,,No,pHs-Calc-Water,null,1,1988-08-24,1988-08-24
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,ASAR-Diss-Water,null,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,CORR-Diss-Water,null,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,Ca-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,Cl-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,DMS-Tot-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,EC-Phys-Water,mS/m,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,F-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,HARD-Mg-Calc-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,HARD-Tot-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,K-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,LANGL-Index-Water,null,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,Mg-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,NH3(25)-Union-Diss-W,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,NH4-N-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,NO3+NO2-N-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,Na-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,PO4-P-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,RYZNAR-Index-Water,null,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,SAR-Diss-Water,null,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,SO4-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,Si-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,TAL-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,pH-Diss-Water,"pH units",1,1976-07-05,1976-07-05
150694,"STINKHOUTBOOM (DUP NAME 11129)",-25.516667,25.911111,"STINKHOUTBOOM (DUPL NAME 6)                                                                         ",Borehole,A10A,,No,pHs-Calc-Water,null,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,ASAR-Diss-Water,null,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,CORR-Diss-Water,null,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,Ca-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,Cl-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,DMS-Tot-Water,mg/L,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,EC-Phys-Water,mS/m,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,F-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,HARD-Mg-Calc-Water,mg/L,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,HARD-Tot-Water,mg/L,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,K-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,LANGL-Index-Water,null,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,Mg-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,NH3(25)-Union-Diss-W,mg/L,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,NH4-N-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,NO3+NO2-N-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,Na-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,PO4-P-Diss-Water,mg/L,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,RYZNAR-Index-Water,null,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,SAR-Diss-Water,null,1,1976-07-05,1976-07-05
150695,"TWEEFONTEIN (DUP NAME 11130)",-25.534722,25.927778,"TWEEFONTEIN (DUPL NAME 55)                                                                          ",Borehole,A10A,,No,SO4-Diss-Water,mg/L,1,1976-07-05,1976-07-05
